ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
62,lewishamilton,Sat Nov 28 23:43:19 +0000 2020,' good job legend',0.49,0.0,0.51,0.04,0.33,0.63
63,lewishamilton,Sat Nov 28 23:42:57 +0000 2020,' amazing guy you. are lewis hamilton',0.39,0.0,0.61,0.08,0.33,0.58
64,lewishamilton,Sat Nov 28 23:42:44 +0000 2020,""" i'm sure their paychecks get em excited """,0.4,0.0,0.6,0.03,0.43,0.53
65,lewishamilton,Sat Nov 28 23:42:41 +0000 2020,"' for these final three races of the season, we are fortunate to not have the pressure on us anymore but that does not mea'",0.13,0.0,0.87,0.05,0.39,0.55
66,lewishamilton,Sat Nov 28 23:42:10 +0000 2020,' 98th pole secured ',0.4,0.0,0.6,0.04,0.33,0.63
67,lewishamilton,Sat Nov 28 23:42:08 +0000 2020,' 710 greyhounds killed on dog tracks in #uk in 2019. source: gbgb. race cars not dogs! sign the petition to #bangreyhoundra',0.0,0.19,0.81,0.13,0.17,0.7
68,lewishamilton,Sat Nov 28 23:41:51 +0000 2020,' yeah right',0.52,0.0,0.48,0.02,0.5,0.48
69,lewishamilton,Sat Nov 28 23:41:47 +0000 2020,' hamilton choker! back in stock \nget yours today \nwe are bantu of london \nhamilton choker inspired by #s',0.16,0.0,0.84,0.05,0.32,0.63
70,lewishamilton,Sat Nov 28 23:41:19 +0000 2020,' congratulations on being awarded a knighthood \n \n #cultureconnectshow\nwith &amp; \np',0.4,0.0,0.6,0.03,0.36,0.6
71,lewishamilton,Sat Nov 28 23:41:12 +0000 2020,"' for these final three races of the season, we are fortunate to not have the pressure on us anymore but that does not mea'",0.13,0.0,0.87,0.05,0.39,0.55
72,lewishamilton,Sat Nov 28 23:40:38 +0000 2020,' 98th pole secured ',0.4,0.0,0.6,0.04,0.33,0.63
